date,bullish_prob,bearish_prob,net_prob,mean_drift
2024-02-18,0.16666666666666666,0.8333333333333334,-0.6666666666666666,-1.4277191220495535
2024-02-19,0.16666666666666666,0.8333333333333334,-0.6666666666666666,-1.5119226056501205
2024-02-20,0.16666666666666666,0.8333333333333334,-0.6666666666666666,-1.5819858477246054
2024-02-21,0.16666666666666666,0.8333333333333334,-0.6666666666666666,-1.6082036996937816
2024-02-22,0.16666666666666666,0.8333333333333334,-0.6666666666666666,-1.4964865530291018
2024-02-23,0.16666666666666666,0.8333333333333334,-0.6666666666666666,-1.461718481716203
2024-02-24,0.16666666666666666,0.8333333333333334,-0.6666666666666666,-1.616245648776457
2024-02-25,0.16666666666666666,0.8333333333333334,-0.6666666666666666,-1.7013959819605151
2024-02-26,0.16666666666666666,0.8333333333333334,-0.6666666666666666,-1.4760817450035735
2024-02-27,0.16666666666666666,0.8333333333333334,-0.6666666666666666,-1.7503953775860321
2024-02-28,0.16666666666666666,0.8333333333333334,-0.6666666666666666,-1.5518610725489133
2024-02-29,0.16666666666666666,0.8333333333333334,-0.6666666666666666,-1.575182923333782
2024-03-01,0.16666666666666666,0.8333333333333334,-0.6666666666666666,-1.8582853999366062
2024-03-02,0.16666666666666666,0.8333333333333334,-0.6666666666666666,-1.942976990020431
2024-03-03,0.16666666666666666,0.8333333333333334,-0.6666666666666666,-1.6613138226020219
2024-03-04,0.16666666666666666,0.8333333333333334,-0.6666666666666666,-1.6630317806551698
2024-03-05,0.16666666666666666,0.8333333333333334,-0.6666666666666666,-1.6957620567715044
2024-03-06,0.16666666666666666,0.8333333333333334,-0.6666666666666666,-1.7176167370263802
2024-03-07,0.16666666666666666,0.8333333333333334,-0.6666666666666666,-1.7602210507712073
2024-03-08,0.16666666666666666,0.8333333333333334,-0.6666666666666666,-1.839042656532668
2024-03-09,0.16666666666666666,0.8333333333333334,-0.6666666666666666,-1.8714995167822093
2024-03-10,0.0,1.0,-1.0,-2.01500638500168
2024-03-11,0.16666666666666666,0.8333333333333334,-0.6666666666666666,-2.0187936461928686
2024-03-12,0.0,1.0,-1.0,-2.0559947779190346
2024-03-13,0.0,1.0,-1.0,-2.122449699839612
