id,n_predict,run_date,prediction,metric,signal,accuracy,avg_abs_accuracy,fetch_date
1312.0,450,2023-12-08T00:00:00.000,49.992,1.992,1,0.627,0.612,2023-12-08
1313.0,450,2023-12-08T00:00:00.000,55.76,7.76,1,0.617,0.608,2023-12-08
545.0,30,2023-12-15T00:00:00.000,43.501,-1.499,-1,0.759,0.935,2023-12-15
997.0,30,2023-12-15T00:00:00.000,42.371,-2.629,-1,0.652,0.915,2023-12-15
461.0,60,2023-12-15T00:00:00.000,43.98,-1.02,-1,0.571,0.889,2023-12-15
544.0,60,2023-12-15T00:00:00.000,43.986,-1.014,-1,0.703,0.891,2023-12-15
543.0,90,2023-12-15T00:00:00.000,42.881,-2.119,-1,0.653,0.857,2023-12-15
990.0,180,2023-12-15T00:00:00.000,43.241,-1.759,-1,0.637,0.761,2023-12-15
991.0,180,2023-12-15T00:00:00.000,51.167,6.167,1,0.668,0.767,2023-12-15
541.0,270,2023-12-15T00:00:00.000,37.951,-7.049,-1,0.564,0.726,2023-12-15
1315.0,360,2023-12-15T00:00:00.000,54.742,9.742,1,0.464,0.616,2023-12-15
1312.0,450,2023-12-15T00:00:00.000,47.299,2.299,1,0.623,0.608,2023-12-15
1313.0,450,2023-12-15T00:00:00.000,51.837,6.837,1,0.613,0.604,2023-12-15
545.0,30,2023-12-22T00:00:00.000,43.067,-1.933,-1,0.76,0.935,2023-12-22
997.0,30,2023-12-22T00:00:00.000,42.033,-2.967,-1,0.654,0.915,2023-12-22
461.0,60,2023-12-22T00:00:00.000,44.302,-0.698,-1,0.567,0.886,2023-12-22
544.0,60,2023-12-22T00:00:00.000,44.247,-0.753,-1,0.705,0.89,2023-12-22
543.0,90,2023-12-22T00:00:00.000,42.74,-2.26,-1,0.656,0.854,2023-12-22
990.0,180,2023-12-22T00:00:00.000,43.54,-1.46,-1,0.639,0.761,2023-12-22
991.0,180,2023-12-22T00:00:00.000,51.371,6.371,1,0.664,0.765,2023-12-22
541.0,270,2023-12-22T00:00:00.000,37.955,-7.045,-1,0.559,0.726,2023-12-22
1315.0,360,2023-12-22T00:00:00.000,53.692,8.692,1,0.461,0.613,2023-12-22
1312.0,450,2023-12-22T00:00:00.000,46.573,1.573,1,0.618,0.604,2023-12-22
1313.0,450,2023-12-22T00:00:00.000,47.78,2.78,1,0.608,0.6,2023-12-22
545.0,30,2023-12-29T00:00:00.000,43.873,-1.127,-1,0.762,0.934,2023-12-29
997.0,30,2023-12-29T00:00:00.000,41.72,-3.28,-1,0.655,0.915,2023-12-29
461.0,60,2023-12-29T00:00:00.000,45.11,0.11,1,0.57,0.886,2023-12-29
544.0,60,2023-12-29T00:00:00.000,44.468,-0.532,-1,0.707,0.89,2023-12-29
543.0,90,2023-12-29T00:00:00.000,44.775,-0.225,-1,0.655,0.851,2023-12-29
990.0,180,2023-12-29T00:00:00.000,43.331,-1.669,-1,0.641,0.761,2023-12-29
991.0,180,2023-12-29T00:00:00.000,51.832,6.832,1,0.66,0.763,2023-12-29
541.0,270,2023-12-29T00:00:00.000,37.957,-7.043,-1,0.554,0.727,2023-12-29
1315.0,360,2023-12-29T00:00:00.000,54.079,9.079,1,0.458,0.61,2023-12-29
1312.0,450,2023-12-29T00:00:00.000,48.477,3.477,1,0.614,0.599,2023-12-29
1313.0,450,2023-12-29T00:00:00.000,48.15,3.15,1,0.604,0.596,2023-12-29
545.0,30,2024-01-05T00:00:00.000,43.18,-1.82,-1,0.764,0.934,2024-01-05
997.0,30,2024-01-05T00:00:00.000,42.491,-2.509,-1,0.657,0.915,2024-01-05
461.0,60,2024-01-05T00:00:00.000,50.595,5.595,1,0.574,0.885,2024-01-05
544.0,60,2024-01-05T00:00:00.000,44.666,-0.334,-1,0.709,0.889,2024-01-05
543.0,90,2024-01-05T00:00:00.000,44.287,-0.713,-1,0.657,0.849,2024-01-05
990.0,180,2024-01-05T00:00:00.000,43.442,-1.558,-1,0.643,0.761,2024-01-05
991.0,180,2024-01-05T00:00:00.000,52.111,7.111,1,0.657,0.761,2024-01-05
541.0,270,2024-01-05T00:00:00.000,37.484,-7.516,-1,0.549,0.727,2024-01-05
1315.0,360,2024-01-05T00:00:00.000,53.612,8.612,1,0.455,0.607,2024-01-05
1312.0,450,2024-01-05T00:00:00.000,54.892,9.892,1,0.61,0.595,2024-01-05
1313.0,450,2024-01-05T00:00:00.000,48.421,3.421,1,0.6,0.592,2024-01-05
545.0,30,2024-01-12T00:00:00.000,41.385,-1.615,-1,0.765,0.934,2024-01-12
997.0,30,2024-01-12T00:00:00.000,39.865,-3.135,-1,0.659,0.915,2024-01-12
461.0,60,2024-01-12T00:00:00.000,47.548,4.548,1,0.579,0.884,2024-01-12
544.0,60,2024-01-12T00:00:00.000,40.349,-2.651,-1,0.711,0.889,2024-01-12
543.0,90,2024-01-12T00:00:00.000,40.061,-2.939,-1,0.66,0.847,2024-01-12
990.0,180,2024-01-12T00:00:00.000,41.368,-1.632,-1,0.645,0.76,2024-01-12
991.0,180,2024-01-12T00:00:00.000,50.48,7.48,1,0.653,0.759,2024-01-12
541.0,270,2024-01-12T00:00:00.000,37.705,-5.295,-1,0.545,0.728,2024-01-12
1315.0,360,2024-01-12T00:00:00.000,50.836,7.836,1,0.452,0.604,2024-01-12
1312.0,450,2024-01-12T00:00:00.000,52.52,9.52,1,0.606,0.591,2024-01-12
1313.0,450,2024-01-12T00:00:00.000,47.372,4.372,1,0.596,0.587,2024-01-12
545.0,30,2024-01-19T00:00:00.000,41.463,-1.537,-1,0.767,0.934,2024-01-19
997.0,30,2024-01-19T00:00:00.000,40.511,-2.489,-1,0.66,0.915,2024-01-19
461.0,60,2024-01-19T00:00:00.000,45.585,2.585,1,0.583,0.884,2024-01-19
544.0,60,2024-01-19T00:00:00.000,40.763,-2.237,-1,0.713,0.889,2024-01-19
543.0,90,2024-01-19T00:00:00.000,40.865,-2.135,-1,0.662,0.846,2024-01-19
990.0,180,2024-01-19T00:00:00.000,41.352,-1.648,-1,0.647,0.759,2024-01-19
991.0,180,2024-01-19T00:00:00.000,50.74,7.74,1,0.65,0.755,2024-01-19
541.0,270,2024-01-19T00:00:00.000,36.374,-6.626,-1,0.54,0.728,2024-01-19
1315.0,360,2024-01-19T00:00:00.000,50.357,7.357,1,0.45,0.6,2024-01-19
1312.0,450,2024-01-19T00:00:00.000,51.207,8.207,1,0.602,0.586,2024-01-19
1313.0,450,2024-01-19T00:00:00.000,47.98,4.98,1,0.592,0.582,2024-01-19
545.0,30,2024-01-26T00:00:00.000,42.896,-0.104,-1,0.768,0.935,2024-01-26
997.0,30,2024-01-26T00:00:00.000,40.702,-2.298,-1,0.662,0.916,2024-01-26
461.0,60,2024-01-26T00:00:00.000,47.587,4.587,1,0.587,0.883,2024-01-26
544.0,60,2024-01-26T00:00:00.000,39.912,-3.088,-1,0.714,0.889,2024-01-26
543.0,90,2024-01-26T00:00:00.000,39.541,-3.459,-1,0.664,0.845,2024-01-26
990.0,180,2024-01-26T00:00:00.000,41.861,-1.139,-1,0.649,0.757,2024-01-26
991.0,180,2024-01-26T00:00:00.000,51.322,8.322,1,0.646,0.752,2024-01-26
541.0,270,2024-01-26T00:00:00.000,37.364,-5.636,-1,0.537,0.727,2024-01-26
1315.0,360,2024-01-26T00:00:00.000,42.809,-0.191,-1,0.447,0.597,2024-01-26
1312.0,450,2024-01-26T00:00:00.000,52.471,9.471,1,0.597,0.581,2024-01-26
1313.0,450,2024-01-26T00:00:00.000,48.105,5.105,1,0.588,0.578,2024-01-26
545.0,30,2024-02-02T00:00:00.000,39.956,-0.044,-1,0.77,0.935,2024-02-02
997.0,30,2024-02-02T00:00:00.000,37.309,-2.691,-1,0.664,0.916,2024-02-02
461.0,60,2024-02-02T00:00:00.000,42.93,2.93,1,0.591,0.882,2024-02-02
544.0,60,2024-02-02T00:00:00.000,37.749,-2.251,-1,0.716,0.889,2024-02-02
543.0,90,2024-02-02T00:00:00.000,37.102,-2.898,-1,0.667,0.844,2024-02-02
990.0,180,2024-02-02T00:00:00.000,38.95,-1.05,-1,0.65,0.756,2024-02-02
991.0,180,2024-02-02T00:00:00.000,48.262,8.262,1,0.643,0.749,2024-02-02
541.0,270,2024-02-02T00:00:00.000,34.728,-5.272,-1,0.534,0.726,2024-02-02
1315.0,360,2024-02-02T00:00:00.000,40.648,0.648,1,0.444,0.594,2024-02-02
1312.0,450,2024-02-02T00:00:00.000,48.711,8.711,1,0.593,0.576,2024-02-02
1313.0,450,2024-02-02T00:00:00.000,45.068,5.068,1,0.584,0.573,2024-02-02
545.0,30,2024-02-09T00:00:00.000,41.446,-0.054,-1,0.771,0.935,2024-02-09
997.0,30,2024-02-09T00:00:00.000,39.421,-2.079,-1,0.665,0.916,2024-02-09
461.0,60,2024-02-09T00:00:00.000,46.388,4.888,1,0.595,0.881,2024-02-09
544.0,60,2024-02-09T00:00:00.000,40.621,-0.879,-1,0.716,0.888,2024-02-09
543.0,90,2024-02-09T00:00:00.000,37.595,-3.905,-1,0.669,0.843,2024-02-09
990.0,180,2024-02-09T00:00:00.000,40.35,-1.15,-1,0.652,0.753,2024-02-09
991.0,180,2024-02-09T00:00:00.000,50.132,8.632,1,0.639,0.745,2024-02-09
541.0,270,2024-02-09T00:00:00.000,35.026,-6.474,-1,0.535,0.725,2024-02-09
1315.0,360,2024-02-09T00:00:00.000,42.574,1.074,1,0.441,0.591,2024-02-09
1312.0,450,2024-02-09T00:00:00.000,49.291,7.791,1,0.59,0.571,2024-02-09
1313.0,450,2024-02-09T00:00:00.000,49.301,7.801,1,0.58,0.567,2024-02-09
545.0,30,2024-02-16T00:00:00.000,43.049,-0.201,-1,0.77,0.935,2024-02-16
997.0,30,2024-02-16T00:00:00.000,41.323,-1.927,-1,0.665,0.916,2024-02-16
461.0,60,2024-02-16T00:00:00.000,47.637,4.387,1,0.598,0.882,2024-02-16
544.0,60,2024-02-16T00:00:00.000,42.766,-0.484,-1,0.718,0.888,2024-02-16
543.0,90,2024-02-16T00:00:00.000,40.575,-2.675,-1,0.671,0.843,2024-02-16
990.0,180,2024-02-16T00:00:00.000,42.459,-0.791,-1,0.649,0.751,2024-02-16
991.0,180,2024-02-16T00:00:00.000,51.934,8.684,1,0.636,0.741,2024-02-16
541.0,270,2024-02-16T00:00:00.000,36.862,-6.388,-1,0.536,0.724,2024-02-16
1315.0,360,2024-02-16T00:00:00.000,43.973,0.723,1,0.439,0.589,2024-02-16
1312.0,450,2024-02-16T00:00:00.000,50.074,6.824,1,0.586,0.566,2024-02-16
1313.0,450,2024-02-16T00:00:00.000,51.726,8.476,1,0.576,0.563,2024-02-16
545.0,30,2024-02-23T00:00:00.000,42.861,-0.389,-1,0.765,0.935,2024-02-23
997.0,30,2024-02-23T00:00:00.000,41.681,-1.569,-1,0.662,0.916,2024-02-23
461.0,60,2024-02-23T00:00:00.000,47.121,3.871,1,0.599,0.883,2024-02-23
544.0,60,2024-02-23T00:00:00.000,41.181,-2.069,-1,0.72,0.889,2024-02-23
543.0,90,2024-02-23T00:00:00.000,41.524,-1.726,-1,0.673,0.843,2024-02-23
990.0,180,2024-02-23T00:00:00.000,42.536,-0.714,-1,0.648,0.749,2024-02-23
991.0,180,2024-02-23T00:00:00.000,51.984,8.734,1,0.633,0.737,2024-02-23
541.0,270,2024-02-23T00:00:00.000,35.89,-7.36,-1,0.531,0.723,2024-02-23
1315.0,360,2024-02-23T00:00:00.000,44.821,1.571,1,0.436,0.588,2024-02-23
1312.0,450,2024-02-23T00:00:00.000,48.777,5.527,1,0.582,0.562,2024-02-23
1313.0,450,2024-02-23T00:00:00.000,51.795,8.545,1,0.572,0.558,2024-02-23
545.0,30,2024-03-01T00:00:00.000,43.047,-0.203,-1,0.76,0.935,2024-03-01
997.0,30,2024-03-01T00:00:00.000,42.067,-1.183,-1,0.659,0.916,2024-03-01
461.0,60,2024-03-01T00:00:00.000,45.779,2.529,1,0.593,0.884,2024-03-01
544.0,60,2024-03-01T00:00:00.000,41.136,-2.114,-1,0.722,0.89,2024-03-01
543.0,90,2024-03-01T00:00:00.000,40.324,-2.926,-1,0.675,0.843,2024-03-01
990.0,180,2024-03-01T00:00:00.000,42.291,-0.959,-1,0.645,0.747,2024-03-01
991.0,180,2024-03-01T00:00:00.000,51.889,8.639,1,0.629,0.733,2024-03-01
541.0,270,2024-03-01T00:00:00.000,35.619,-7.631,-1,0.527,0.721,2024-03-01
1315.0,360,2024-03-01T00:00:00.000,44.461,1.211,1,0.433,0.587,2024-03-01
1312.0,450,2024-03-01T00:00:00.000,50.058,6.808,1,0.578,0.558,2024-03-01
1313.0,450,2024-03-01T00:00:00.000,51.341,8.091,1,0.569,0.554,2024-03-01
545.0,30,2024-03-08T00:00:00.000,43.292,-0.208,-1,0.756,0.935,2024-03-08
997.0,30,2024-03-08T00:00:00.000,42.583,-0.917,-1,0.656,0.916,2024-03-08
461.0,60,2024-03-08T00:00:00.000,45.55,2.05,1,0.588,0.883,2024-03-08
544.0,60,2024-03-08T00:00:00.000,43.722,0.222,1,0.723,0.89,2024-03-08
543.0,90,2024-03-08T00:00:00.000,40.776,-2.724,-1,0.678,0.843,2024-03-08
990.0,180,2024-03-08T00:00:00.000,43.515,0.015,1,0.642,0.745,2024-03-08
991.0,180,2024-03-08T00:00:00.000,52.447,8.947,1,0.626,0.729,2024-03-08
541.0,270,2024-03-08T00:00:00.000,35.615,-7.885,-1,0.523,0.72,2024-03-08
1315.0,360,2024-03-08T00:00:00.000,44.698,1.198,1,0.431,0.585,2024-03-08
1312.0,450,2024-03-08T00:00:00.000,51.942,8.442,1,0.574,0.555,2024-03-08
1313.0,450,2024-03-08T00:00:00.000,51.754,8.254,1,0.565,0.551,2024-03-08
545.0,30,2024-03-15T00:00:00.000,45.237,0.237,1,0.753,0.935,2024-03-15
997.0,30,2024-03-15T00:00:00.000,44.669,-0.331,-1,0.652,0.916,2024-03-15
461.0,60,2024-03-15T00:00:00.000,44.01,-0.99,-1,0.59,0.883,2024-03-15
544.0,60,2024-03-15T00:00:00.000,48.573,3.573,1,0.721,0.891,2024-03-15
543.0,90,2024-03-15T00:00:00.000,40.628,-4.372,-1,0.68,0.844,2024-03-15
990.0,180,2024-03-15T00:00:00.000,44.386,-0.614,-1,0.638,0.743,2024-03-15
991.0,180,2024-03-15T00:00:00.000,54.447,9.447,1,0.623,0.726,2024-03-15
541.0,270,2024-03-15T00:00:00.000,36.843,-8.157,-1,0.519,0.718,2024-03-15
1315.0,360,2024-03-15T00:00:00.000,46.92,1.92,1,0.428,0.585,2024-03-15
1312.0,450,2024-03-15T00:00:00.000,53.77,8.77,1,0.571,0.552,2024-03-15
1313.0,450,2024-03-15T00:00:00.000,54.957,9.957,1,0.561,0.548,2024-03-15
545.0,30,2024-03-22T00:00:00.000,45.645,0.645,1,0.748,0.936,2024-03-22
997.0,30,2024-03-22T00:00:00.000,44.99,-0.01,-1,0.649,0.916,2024-03-22
461.0,60,2024-03-22T00:00:00.000,43.95,-1.05,-1,0.594,0.884,2024-03-22
544.0,60,2024-03-22T00:00:00.000,47.881,2.881,1,0.722,0.891,2024-03-22
543.0,90,2024-03-22T00:00:00.000,42.564,-2.436,-1,0.682,0.845,2024-03-22
990.0,180,2024-03-22T00:00:00.000,43.348,-1.652,-1,0.635,0.74,2024-03-22
991.0,180,2024-03-22T00:00:00.000,53.834,8.834,1,0.62,0.723,2024-03-22
541.0,270,2024-03-22T00:00:00.000,36.843,-8.157,-1,0.515,0.717,2024-03-22
1315.0,360,2024-03-22T00:00:00.000,47.072,2.072,1,0.426,0.584,2024-03-22
1312.0,450,2024-03-22T00:00:00.000,53.943,8.943,1,0.567,0.551,2024-03-22
1313.0,450,2024-03-22T00:00:00.000,54.963,9.963,1,0.561,0.548,2024-03-22
545.0,30,2024-03-29T00:00:00.000,45.871,0.871,1,0.743,0.936,2024-03-29
997.0,30,2024-03-29T00:00:00.000,44.513,-0.487,-1,0.646,0.916,2024-03-29
461.0,60,2024-03-29T00:00:00.000,44.104,-0.896,-1,0.598,0.885,2024-03-29
544.0,60,2024-03-29T00:00:00.000,43.922,-1.078,-1,0.717,0.891,2024-03-29
543.0,90,2024-03-29T00:00:00.000,42.136,-2.864,-1,0.684,0.846,2024-03-29
990.0,180,2024-03-29T00:00:00.000,42.886,-2.114,-1,0.632,0.738,2024-03-29
991.0,180,2024-03-29T00:00:00.000,54.417,9.417,1,0.617,0.719,2024-03-29
541.0,270,2024-03-29T00:00:00.000,36.843,-8.157,-1,0.511,0.715,2024-03-29
1315.0,360,2024-03-29T00:00:00.000,47.946,2.946,1,0.423,0.584,2024-03-29
1312.0,450,2024-03-29T00:00:00.000,54.94,9.94,1,0.563,0.548,2024-03-29
1313.0,450,2024-03-29T00:00:00.000,54.963,9.963,1,0.564,0.548,2024-03-29
545.0,30,2024-04-05T00:00:00.000,44.949,-0.051,-1,0.742,0.936,2024-04-05
997.0,30,2024-04-05T00:00:00.000,45.141,0.141,1,0.644,0.916,2024-04-05
461.0,60,2024-04-05T00:00:00.000,46.224,1.224,1,0.601,0.886,2024-04-05
544.0,60,2024-04-05T00:00:00.000,43.209,-1.791,-1,0.713,0.891,2024-04-05
543.0,90,2024-04-05T00:00:00.000,42.939,-2.061,-1,0.686,0.846,2024-04-05
990.0,180,2024-04-05T00:00:00.000,43.348,-1.652,-1,0.629,0.736,2024-04-05
991.0,180,2024-04-05T00:00:00.000,54.634,9.634,1,0.613,0.717,2024-04-05
541.0,270,2024-04-05T00:00:00.000,36.843,-8.157,-1,0.507,0.713,2024-04-05
1315.0,360,2024-04-05T00:00:00.000,48.112,3.112,1,0.421,0.584,2024-04-05
1312.0,450,2024-04-05T00:00:00.000,54.96,9.96,1,0.56,0.546,2024-04-05
1313.0,450,2024-04-05T00:00:00.000,54.963,9.963,1,0.562,0.546,2024-04-05
545.0,30,2024-04-12T00:00:00.000,45.52,0.52,1,0.742,0.936,2024-04-12
997.0,30,2024-04-12T00:00:00.000,45.633,0.633,1,0.643,0.917,2024-04-12
461.0,60,2024-04-12T00:00:00.000,45.406,0.406,1,0.605,0.887,2024-04-12
544.0,60,2024-04-12T00:00:00.000,41.6,-3.4,-1,0.708,0.891,2024-04-12
543.0,90,2024-04-12T00:00:00.000,43.671,-1.329,-1,0.684,0.847,2024-04-12
990.0,180,2024-04-12T00:00:00.000,43.275,-1.725,-1,0.625,0.735,2024-04-12
991.0,180,2024-04-12T00:00:00.000,52.975,7.975,1,0.61,0.715,2024-04-12
541.0,270,2024-04-12T00:00:00.000,36.843,-8.157,-1,0.503,0.711,2024-04-12
1315.0,360,2024-04-12T00:00:00.000,47.799,2.799,1,0.418,0.584,2024-04-12
1312.0,450,2024-04-12T00:00:00.000,54.963,9.963,1,0.556,0.543,2024-04-12
1313.0,450,2024-04-12T00:00:00.000,54.963,9.963,1,0.559,0.544,2024-04-12
545.0,30,2024-04-19T00:00:00.000,45.745,0.745,1,0.744,0.936,2024-04-19
997.0,30,2024-04-19T00:00:00.000,44.612,-0.388,-1,0.644,0.917,2024-04-19
461.0,60,2024-04-19T00:00:00.000,45.266,0.266,1,0.608,0.887,2024-04-19
544.0,60,2024-04-19T00:00:00.000,40.154,-4.846,-1,0.704,0.891,2024-04-19
543.0,90,2024-04-19T00:00:00.000,43.445,-1.555,-1,0.68,0.847,2024-04-19
990.0,180,2024-04-19T00:00:00.000,43.088,-1.912,-1,0.622,0.734,2024-04-19
991.0,180,2024-04-19T00:00:00.000,52.814,7.814,1,0.607,0.713,2024-04-19
541.0,270,2024-04-19T00:00:00.000,36.843,-8.157,-1,0.499,0.709,2024-04-19
1315.0,360,2024-04-19T00:00:00.000,48.014,3.014,1,0.416,0.584,2024-04-19
1312.0,450,2024-04-19T00:00:00.000,54.793,9.793,1,0.553,0.542,2024-04-19
1313.0,450,2024-04-19T00:00:00.000,54.963,9.963,1,0.555,0.543,2024-04-19
545.0,30,2024-04-26T00:00:00.000,45.555,0.555,1,0.745,0.937,2024-04-26
997.0,30,2024-04-26T00:00:00.000,44.994,-0.006,-1,0.646,0.917,2024-04-26
461.0,60,2024-04-26T00:00:00.000,46.346,1.346,1,0.612,0.888,2024-04-26
544.0,60,2024-04-26T00:00:00.000,41.458,-3.542,-1,0.7,0.891,2024-04-26
543.0,90,2024-04-26T00:00:00.000,43.557,-1.443,-1,0.676,0.848,2024-04-26
990.0,180,2024-04-26T00:00:00.000,42.971,-2.029,-1,0.619,0.734,2024-04-26
991.0,180,2024-04-26T00:00:00.000,53.189,8.189,1,0.604,0.712,2024-04-26
541.0,270,2024-04-26T00:00:00.000,36.843,-8.157,-1,0.496,0.707,2024-04-26
1315.0,360,2024-04-26T00:00:00.000,52.387,7.387,1,0.413,0.583,2024-04-26
1312.0,450,2024-04-26T00:00:00.000,54.95,9.95,1,0.549,0.539,2024-04-26
1313.0,450,2024-04-26T00:00:00.000,54.963,9.963,1,0.552,0.542,2024-04-26
545.0,30,2024-05-03T00:00:00.000,45.801,0.801,1,0.747,0.937,2024-05-03
997.0,30,2024-05-03T00:00:00.000,44.779,-0.221,-1,0.647,0.918,2024-05-03
461.0,60,2024-05-03T00:00:00.000,42.884,-2.116,-1,0.615,0.889,2024-05-03
544.0,60,2024-05-03T00:00:00.000,41.36,-3.64,-1,0.695,0.891,2024-05-03
543.0,90,2024-05-03T00:00:00.000,43.83,-1.17,-1,0.671,0.848,2024-05-03
990.0,180,2024-05-03T00:00:00.000,42.672,-2.328,-1,0.616,0.733,2024-05-03
991.0,180,2024-05-03T00:00:00.000,51.468,6.468,1,0.601,0.711,2024-05-03
541.0,270,2024-05-03T00:00:00.000,36.843,-8.157,-1,0.493,0.705,2024-05-03
1315.0,360,2024-05-03T00:00:00.000,51.936,6.936,1,0.411,0.583,2024-05-03
1312.0,450,2024-05-03T00:00:00.000,54.361,9.361,1,0.546,0.537,2024-05-03
1313.0,450,2024-05-03T00:00:00.000,54.963,9.963,1,0.553,0.542,2024-05-03
545.0,30,2024-05-10T00:00:00.000,45.94,0.94,1,0.748,0.937,2024-05-10
997.0,30,2024-05-10T00:00:00.000,45.664,0.664,1,0.649,0.918,2024-05-10
461.0,60,2024-05-10T00:00:00.000,45.452,0.452,1,0.619,0.889,2024-05-10
544.0,60,2024-05-10T00:00:00.000,40.61,-4.39,-1,0.696,0.891,2024-05-10
543.0,90,2024-05-10T00:00:00.000,44.262,-0.738,-1,0.667,0.848,2024-05-10
990.0,180,2024-05-10T00:00:00.000,40.263,-4.737,-1,0.613,0.733,2024-05-10
991.0,180,2024-05-10T00:00:00.000,50.92,5.92,1,0.598,0.71,2024-05-10
541.0,270,2024-05-10T00:00:00.000,36.843,-8.157,-1,0.49,0.702,2024-05-10
1315.0,360,2024-05-10T00:00:00.000,52.59,7.59,1,0.409,0.582,2024-05-10
1312.0,450,2024-05-10T00:00:00.000,54.516,9.516,1,0.543,0.536,2024-05-10
1313.0,450,2024-05-10T00:00:00.000,54.963,9.963,1,0.551,0.542,2024-05-10
545.0,30,2024-05-17T00:00:00.000,46.006,1.006,1,0.75,0.937,2024-05-17
997.0,30,2024-05-17T00:00:00.000,45.7,0.7,1,0.651,0.918,2024-05-17
461.0,60,2024-05-17T00:00:00.000,49.08,4.08,1,0.622,0.89,2024-05-17
544.0,60,2024-05-17T00:00:00.000,44.687,-0.313,-1,0.697,0.891,2024-05-17
543.0,90,2024-05-17T00:00:00.000,43.329,-1.671,-1,0.663,0.848,2024-05-17
990.0,180,2024-05-17T00:00:00.000,40.034,-4.966,-1,0.61,0.733,2024-05-17
991.0,180,2024-05-17T00:00:00.000,50.432,5.432,1,0.595,0.71,2024-05-17
541.0,270,2024-05-17T00:00:00.000,36.866,-8.134,-1,0.486,0.7,2024-05-17
1315.0,360,2024-05-17T00:00:00.000,52.483,7.483,1,0.406,0.581,2024-05-17
1312.0,450,2024-05-17T00:00:00.000,54.796,9.796,1,0.539,0.536,2024-05-17
1313.0,450,2024-05-17T00:00:00.000,54.963,9.963,1,0.548,0.541,2024-05-17
545.0,30,2024-05-24T00:00:00.000,46.261,1.261,1,0.751,0.938,2024-05-24
997.0,30,2024-05-24T00:00:00.000,46.436,1.436,1,0.652,0.918,2024-05-24
461.0,60,2024-05-24T00:00:00.000,50.365,5.365,1,0.625,0.891,2024-05-24
544.0,60,2024-05-24T00:00:00.000,44.821,-0.179,-1,0.699,0.892,2024-05-24
543.0,90,2024-05-24T00:00:00.000,44.684,-0.316,-1,0.659,0.848,2024-05-24
990.0,180,2024-05-24T00:00:00.000,41.283,-3.717,-1,0.607,0.733,2024-05-24
991.0,180,2024-05-24T00:00:00.000,49.848,4.848,1,0.592,0.709,2024-05-24
541.0,270,2024-05-24T00:00:00.000,36.866,-8.134,-1,0.482,0.697,2024-05-24
1315.0,360,2024-05-24T00:00:00.000,52.306,7.306,1,0.404,0.581,2024-05-24
1312.0,450,2024-05-24T00:00:00.000,54.294,9.294,1,0.536,0.535,2024-05-24
1313.0,450,2024-05-24T00:00:00.000,54.963,9.963,1,0.545,0.54,2024-05-24
545.0,30,2024-05-31T00:00:00.000,45.35,0.35,1,0.753,0.938,2024-05-31
997.0,30,2024-05-31T00:00:00.000,46.501,1.501,1,0.654,0.919,2024-05-31
461.0,60,2024-05-31T00:00:00.000,49.303,4.303,1,0.628,0.892,2024-05-31
544.0,60,2024-05-31T00:00:00.000,45.745,0.745,1,0.701,0.892,2024-05-31
543.0,90,2024-05-31T00:00:00.000,43.991,-1.009,-1,0.655,0.848,2024-05-31
990.0,180,2024-05-31T00:00:00.000,40.758,-4.242,-1,0.604,0.733,2024-05-31
991.0,180,2024-05-31T00:00:00.000,47.054,2.054,1,0.589,0.709,2024-05-31
541.0,270,2024-05-31T00:00:00.000,36.861,-8.139,-1,0.479,0.694,2024-05-31
1315.0,360,2024-05-31T00:00:00.000,53.24,8.24,1,0.402,0.58,2024-05-31
1312.0,450,2024-05-31T00:00:00.000,54.963,9.963,1,0.533,0.534,2024-05-31
1313.0,450,2024-05-31T00:00:00.000,54.963,9.963,1,0.541,0.539,2024-05-31
545.0,30,2024-06-07T00:00:00.000,45.357,0.357,1,0.754,0.938,2024-06-07
997.0,30,2024-06-07T00:00:00.000,46.529,1.529,1,0.655,0.919,2024-06-07
461.0,60,2024-06-07T00:00:00.000,46.415,1.415,1,0.632,0.892,2024-06-07
544.0,60,2024-06-07T00:00:00.000,44.637,-0.363,-1,0.703,0.892,2024-06-07
543.0,90,2024-06-07T00:00:00.000,44.25,-0.75,-1,0.651,0.849,2024-06-07
990.0,180,2024-06-07T00:00:00.000,40.457,-4.543,-1,0.601,0.732,2024-06-07
991.0,180,2024-06-07T00:00:00.000,45.367,0.367,1,0.587,0.709,2024-06-07
541.0,270,2024-06-07T00:00:00.000,36.85,-8.15,-1,0.476,0.692,2024-06-07
1315.0,360,2024-06-07T00:00:00.000,52.338,7.338,1,0.4,0.58,2024-06-07
1312.0,450,2024-06-07T00:00:00.000,54.963,9.963,1,0.53,0.534,2024-06-07
1313.0,450,2024-06-07T00:00:00.000,54.963,9.963,1,0.538,0.539,2024-06-07
545.0,30,2024-06-14T00:00:00.000,50.184,1.184,1,0.755,0.938,2024-06-14
997.0,30,2024-06-14T00:00:00.000,50.697,1.697,1,0.657,0.919,2024-06-14
461.0,60,2024-06-14T00:00:00.000,54.15,5.15,1,0.634,0.893,2024-06-14
544.0,60,2024-06-14T00:00:00.000,50.396,1.396,1,0.7,0.892,2024-06-14
543.0,90,2024-06-14T00:00:00.000,48.13,-0.87,-1,0.647,0.849,2024-06-14
990.0,180,2024-06-14T00:00:00.000,43.616,-5.384,-1,0.601,0.733,2024-06-14
991.0,180,2024-06-14T00:00:00.000,48.83,-0.17,-1,0.586,0.709,2024-06-14
